Dim;point_gen_method;input_file;spanner_method;epsilon;Points;Edges;Sparseness;Edges to points ratio
2;exp;dist_matrix_points_2_750_exp.txt;blind-quasi-sorted-shaker;0.01;750;280826;0.999826;374.435
2;exp;dist_matrix_points_2_750_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;750;37549;0.133686;50.0653
2;exp;dist_matrix_points_2_750_exp.txt;blind-random-bad-ratio;0.01;750;41821;0.148895;55.7613
2;exp;dist_matrix_points_2_750_exp.txt;blind-random-bad-ratio-connect-first;0.01;750;42243;0.150398;56.324
2;exp;dist_matrix_points_2_750_exp.txt;blind-random-bad-ratio-lower-bound-first;0.01;750;37131;0.132198;49.508
2;normal;dist_matrix_points_2_750_normal.txt;greedy-non-blind;0.1;750;3289;0.0117098;4.38533
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-greedy;0.1;750;280867;0.999972;374.489
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-shaker;0.1;750;279389;0.994709;372.519
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;750;28523;0.101551;38.0307
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio;0.1;750;37765;0.134455;50.3533
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first;0.1;750;37978;0.135213;50.6373
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-lower-bound-first;0.1;750;28360;0.10097;37.8133
2;normal;dist_matrix_points_2_750_normal.txt;greedy-non-blind;0.2;750;2256;0.00803204;3.008
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-greedy;0.2;750;280702;0.999384;374.269
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-shaker;0.2;750;266088;0.947354;354.784
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;750;19280;0.0686426;25.7067
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio;0.2;750;28844;0.102693;38.4587
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first;0.2;750;28999;0.103245;38.6653
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-lower-bound-first;0.2;750;19650;0.0699599;26.2
2;normal;dist_matrix_points_2_750_normal.txt;greedy-non-blind;0.5;750;1435;0.00510903;1.91333
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-greedy;0.5;750;182952;0.651364;243.936
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-shaker;0.5;750;215841;0.768459;287.788
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;750;11697;0.0416449;15.596
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio;0.5;750;18564;0.0660935;24.752
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first;0.5;750;18739;0.0667165;24.9853
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-lower-bound-first;0.5;750;10737;0.038227;14.316
2;normal;dist_matrix_points_2_750_normal.txt;greedy-non-blind;0.01;750;10385;0.0369737;13.8467
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-greedy;0.01;750;280871;0.999986;374.495
2;normal;dist_matrix_points_2_750_normal.txt;blind-quasi-sorted-shaker;0.01;750;280753;0.999566;374.337
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;750;71024;0.252867;94.6987
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio;0.01;750;77105;0.274517;102.807
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-connect-first;0.01;750;77058;0.27435;102.744
2;normal;dist_matrix_points_2_750_normal.txt;blind-random-bad-ratio-lower-bound-first;0.01;750;70490;0.250966;93.9867
2;unif;dist_matrix_points_2_750_unif.txt;greedy-non-blind;0.1;750;3175;0.011304;4.23333
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-greedy;0.1;750;232064;0.826218;309.419
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-shaker;0.1;750;162504;0.578563;216.672
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;750;26682;0.094996;35.576
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio;0.1;750;38361;0.136577;51.148
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first;0.1;750;37494;0.13349;49.992
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-lower-bound-first;0.1;750;27145;0.0966444;36.1933
2;unif;dist_matrix_points_2_750_unif.txt;greedy-non-blind;0.2;750;2204;0.00784691;2.93867
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-greedy;0.2;750;48428;0.172418;64.5707
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-shaker;0.2;750;109226;0.388878;145.635
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;750;18478;0.0657873;24.6373
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio;0.2;750;28930;0.103;38.5733
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first;0.2;750;28795;0.102519;38.3933
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-lower-bound-first;0.2;750;18126;0.064534;24.168
2;unif;dist_matrix_points_2_750_unif.txt;greedy-non-blind;0.5;750;1397;0.00497374;1.86267
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-greedy;0.5;750;22119;0.0787503;29.492
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-shaker;0.5;750;41074;0.146236;54.7653
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;750;10949;0.0389818;14.5987
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio;0.5;750;18393;0.0654846;24.524
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first;0.5;750;18847;0.067101;25.1293
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-lower-bound-first;0.5;750;10725;0.0381842;14.3
2;unif;dist_matrix_points_2_750_unif.txt;greedy-non-blind;0.01;750;9922;0.0353253;13.2293
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-greedy;0.01;750;280872;0.999989;374.496
2;unif;dist_matrix_points_2_750_unif.txt;blind-quasi-sorted-shaker;0.01;750;280776;0.999648;374.368
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;750;74244;0.264331;98.992
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio;0.01;750;81319;0.28952;108.425
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-connect-first;0.01;750;81084;0.288684;108.112
2;unif;dist_matrix_points_2_750_unif.txt;blind-random-bad-ratio-lower-bound-first;0.01;750;73456;0.261526;97.9413
2;clustered;dist_matrix_points_2_800_clustered.txt;greedy-non-blind;0.1;800;2847;0.00890801;3.55875
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-greedy;0.1;800;20864;0.0652816;26.08
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-shaker;0.1;800;40216;0.125832;50.27
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;800;12980;0.0406133;16.225
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio;0.1;800;17926;0.0560889;22.4075
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first;0.1;800;17582;0.0550125;21.9775
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.1;800;12929;0.0404537;16.1612
2;clustered;dist_matrix_points_2_800_clustered.txt;greedy-non-blind;0.2;800;2068;0.00647059;2.585
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-greedy;0.2;800;19600;0.0613267;24.5
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-shaker;0.2;800;39250;0.12281;49.0625
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;800;11172;0.0349562;13.965
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio;0.2;800;14636;0.0457947;18.295
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first;0.2;800;14828;0.0463955;18.535
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.2;800;11008;0.0344431;13.76
2;clustered;dist_matrix_points_2_800_clustered.txt;greedy-non-blind;0.5;800;1350;0.00422403;1.6875
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-greedy;0.5;800;19321;0.0604537;24.1513
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-shaker;0.5;800;35426;0.110845;44.2825
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;800;8469;0.0264987;10.5862
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio;0.5;800;11362;0.0355507;14.2025
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first;0.5;800;11294;0.0353379;14.1175
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.5;800;8229;0.0257478;10.2863
2;clustered;dist_matrix_points_2_800_clustered.txt;greedy-non-blind;0.01;800;6995;0.0218867;8.74375
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-greedy;0.01;800;187968;0.588135;234.96
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-quasi-sorted-shaker;0.01;800;224374;0.702046;280.467
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;800;23383;0.0731633;29.2288
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio;0.01;800;34674;0.108492;43.3425
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-connect-first;0.01;800;34147;0.106843;42.6838
2;clustered;dist_matrix_points_2_800_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.01;800;23061;0.0721558;28.8263
2;clustered;dist_matrix_points_2_100_clustered.txt;blind-greedy;0.1;100;754;0.152323;7.54
2;clustered;dist_matrix_points_2_100_clustered.txt;blind-random;0.1;100;4945;0.99899;49.45
2;clustered;dist_matrix_points_2_100_clustered.txt;blind-greedy;0.5;100;547;0.110505;5.47
2;clustered;dist_matrix_points_2_100_clustered.txt;blind-random;0.5;100;4943;0.998586;49.43
2;clustered;dist_matrix_points_2_100_clustered.txt;blind-greedy;0.01;100;1046;0.211313;10.46
2;clustered;dist_matrix_points_2_100_clustered.txt;blind-random;0.01;100;4947;0.999394;49.47
2;exp;dist_matrix_points_2_100_exp.txt;blind-greedy;0.1;100;583;0.117778;5.83
2;exp;dist_matrix_points_2_100_exp.txt;blind-random;0.1;100;4897;0.989293;48.97
2;exp;dist_matrix_points_2_100_exp.txt;blind-greedy;0.5;100;357;0.0721212;3.57
2;exp;dist_matrix_points_2_100_exp.txt;blind-random;0.5;100;4751;0.959798;47.51
2;exp;dist_matrix_points_2_100_exp.txt;blind-greedy;0.01;100;1203;0.24303;12.03
2;exp;dist_matrix_points_2_100_exp.txt;blind-random;0.01;100;4947;0.999394;49.47
2;normal;dist_matrix_points_2_100_normal.txt;blind-greedy;0.1;100;1057;0.213535;10.57
2;normal;dist_matrix_points_2_100_normal.txt;blind-random;0.1;100;4925;0.994949;49.25
2;normal;dist_matrix_points_2_100_normal.txt;blind-greedy;0.5;100;675;0.136364;6.75
2;normal;dist_matrix_points_2_100_normal.txt;blind-random;0.5;100;4925;0.994949;49.25
2;normal;dist_matrix_points_2_100_normal.txt;blind-greedy;0.01;100;2367;0.478182;23.67
2;normal;dist_matrix_points_2_100_normal.txt;blind-random;0.01;100;4950;1;49.5
2;unif_100;dist_matrix_points_2_100_unif_100.txt;blind-greedy;0.1;100;988;0.199596;9.88
2;unif_100;dist_matrix_points_2_100_unif_100.txt;blind-random;0.1;100;4932;0.996364;49.32
2;unif_100;dist_matrix_points_2_100_unif_100.txt;blind-greedy;0.5;100;600;0.121212;6
2;unif_100;dist_matrix_points_2_100_unif_100.txt;blind-random;0.5;100;4932;0.996364;49.32
2;unif_100;dist_matrix_points_2_100_unif_100.txt;blind-greedy;0.01;100;2298;0.464242;22.98
2;unif_100;dist_matrix_points_2_100_unif_100.txt;blind-random;0.01;100;4949;0.999798;49.49
2;unif;dist_matrix_points_2_100_unif.txt;blind-greedy;0.1;100;1025;0.207071;10.25
2;unif;dist_matrix_points_2_100_unif.txt;blind-random;0.1;100;4933;0.996566;49.33
2;unif;dist_matrix_points_2_100_unif.txt;blind-greedy;0.5;100;607;0.122626;6.07
2;unif;dist_matrix_points_2_100_unif.txt;blind-random;0.5;100;4933;0.996566;49.33
2;unif;dist_matrix_points_2_100_unif.txt;blind-greedy;0.01;100;2396;0.48404;23.96
2;unif;dist_matrix_points_2_100_unif.txt;blind-random;0.01;100;4948;0.999596;49.48
2;clustered;dist_matrix_points_2_150_clustered.txt;blind-greedy;0.1;150;1336;0.119553;8.90667
2;clustered;dist_matrix_points_2_150_clustered.txt;blind-random;0.1;150;11162;0.998837;74.4133
2;clustered;dist_matrix_points_2_150_clustered.txt;blind-greedy;0.5;150;886;0.0792841;5.90667
2;clustered;dist_matrix_points_2_150_clustered.txt;blind-random;0.5;150;11162;0.998837;74.4133
2;clustered;dist_matrix_points_2_150_clustered.txt;blind-greedy;0.01;150;2049;0.183356;13.66
2;clustered;dist_matrix_points_2_150_clustered.txt;blind-random;0.01;150;11172;0.999732;74.48
2;exp;dist_matrix_points_2_150_exp.txt;blind-greedy;0.1;150;1006;0.0900224;6.70667
2;exp;dist_matrix_points_2_150_exp.txt;blind-random;0.1;150;11172;0.999732;74.48
2;exp;dist_matrix_points_2_150_exp.txt;blind-greedy;0.5;150;619;0.0553915;4.12667
2;exp;dist_matrix_points_2_150_exp.txt;blind-random;0.5;150;11172;0.999732;74.48
2;exp;dist_matrix_points_2_150_exp.txt;blind-greedy;0.01;150;2411;0.215749;16.0733
2;exp;dist_matrix_points_2_150_exp.txt;blind-random;0.01;150;11172;0.999732;74.48
2;normal;dist_matrix_points_2_150_normal.txt;blind-greedy;0.1;150;1656;0.148188;11.04
2;normal;dist_matrix_points_2_150_normal.txt;blind-random;0.1;150;11159;0.998568;74.3933
2;normal;dist_matrix_points_2_150_normal.txt;blind-greedy;0.5;150;1062;0.0950336;7.08
2;normal;dist_matrix_points_2_150_normal.txt;blind-random;0.5;150;11130;0.995973;74.2
2;normal;dist_matrix_points_2_150_normal.txt;blind-greedy;0.01;150;4002;0.358121;26.68
2;normal;dist_matrix_points_2_150_normal.txt;blind-random;0.01;150;11174;0.999911;74.4933
2;unif;dist_matrix_points_2_150_unif.txt;blind-greedy;0.1;150;1663;0.148814;11.0867
2;unif;dist_matrix_points_2_150_unif.txt;blind-random;0.1;150;11164;0.999016;74.4267
2;unif;dist_matrix_points_2_150_unif.txt;blind-greedy;0.5;150;1023;0.0915436;6.82
2;unif;dist_matrix_points_2_150_unif.txt;blind-random;0.5;150;11036;0.987562;73.5733
2;unif;dist_matrix_points_2_150_unif.txt;blind-greedy;0.01;150;3965;0.35481;26.4333
2;unif;dist_matrix_points_2_150_unif.txt;blind-random;0.01;150;11164;0.999016;74.4267
2;clustered;dist_matrix_points_2_200_clustered.txt;blind-greedy;0.1;200;1932;0.0970854;9.66
2;clustered;dist_matrix_points_2_200_clustered.txt;blind-random;0.1;200;19810;0.995477;99.05
2;clustered;dist_matrix_points_2_200_clustered.txt;blind-greedy;0.5;200;1257;0.0631658;6.285
2;clustered;dist_matrix_points_2_200_clustered.txt;blind-random;0.5;200;19591;0.984472;97.955
2;clustered;dist_matrix_points_2_200_clustered.txt;blind-greedy;0.01;200;3291;0.165377;16.455
2;clustered;dist_matrix_points_2_200_clustered.txt;blind-random;0.01;200;19889;0.999447;99.445
2;exp;dist_matrix_points_2_200_exp.txt;blind-greedy;0.1;200;1417;0.071206;7.085
2;exp;dist_matrix_points_2_200_exp.txt;blind-random;0.1;200;19838;0.996884;99.19
2;exp;dist_matrix_points_2_200_exp.txt;blind-greedy;0.5;200;858;0.0431156;4.29
2;exp;dist_matrix_points_2_200_exp.txt;blind-random;0.5;200;19485;0.979146;97.425
2;exp;dist_matrix_points_2_200_exp.txt;blind-greedy;0.01;200;3743;0.18809;18.715
2;exp;dist_matrix_points_2_200_exp.txt;blind-random;0.01;200;19879;0.998945;99.395
2;normal;dist_matrix_points_2_200_normal.txt;blind-greedy;0.1;200;2236;0.112362;11.18
2;normal;dist_matrix_points_2_200_normal.txt;blind-random;0.1;200;19897;0.999849;99.485
2;normal;dist_matrix_points_2_200_normal.txt;blind-greedy;0.5;200;1416;0.0711558;7.08
2;normal;dist_matrix_points_2_200_normal.txt;blind-random;0.5;200;19897;0.999849;99.485
2;normal;dist_matrix_points_2_200_normal.txt;blind-greedy;0.01;200;5737;0.288291;28.685
2;normal;dist_matrix_points_2_200_normal.txt;blind-random;0.01;200;19897;0.999849;99.485
2;unif_100;dist_matrix_points_2_200_unif_100.txt;blind-greedy;0.1;200;2238;0.112462;11.19
2;unif_100;dist_matrix_points_2_200_unif_100.txt;blind-random;0.1;200;19886;0.999296;99.43
2;unif_100;dist_matrix_points_2_200_unif_100.txt;blind-greedy;0.5;200;1460;0.0733668;7.3
2;unif_100;dist_matrix_points_2_200_unif_100.txt;blind-random;0.5;200;19873;0.998643;99.365
2;unif_100;dist_matrix_points_2_200_unif_100.txt;blind-greedy;0.01;200;5576;0.280201;27.88
2;unif_100;dist_matrix_points_2_200_unif_100.txt;blind-random;0.01;200;19898;0.999899;99.49
2;unif;dist_matrix_points_2_200_unif.txt;blind-greedy;0.1;200;2312;0.116181;11.56
2;unif;dist_matrix_points_2_200_unif.txt;blind-random;0.1;200;19895;0.999749;99.475
2;unif;dist_matrix_points_2_200_unif.txt;blind-greedy;0.5;200;1477;0.0742211;7.385
2;unif;dist_matrix_points_2_200_unif.txt;blind-random;0.5;200;19895;0.999749;99.475
2;unif;dist_matrix_points_2_200_unif.txt;blind-greedy;0.01;200;5647;0.283769;28.235
2;unif;dist_matrix_points_2_200_unif.txt;blind-random;0.01;200;19895;0.999749;99.475
2;clustered;dist_matrix_points_2_50_clustered.txt;blind-greedy;0.1;50;260;0.212245;5.2
2;clustered;dist_matrix_points_2_50_clustered.txt;blind-random;0.1;50;1207;0.985306;24.14
2;clustered;dist_matrix_points_2_50_clustered.txt;blind-greedy;0.5;50;210;0.171429;4.2
2;clustered;dist_matrix_points_2_50_clustered.txt;blind-random;0.5;50;1204;0.982857;24.08
2;clustered;dist_matrix_points_2_50_clustered.txt;blind-greedy;0.01;50;320;0.261224;6.4
2;clustered;dist_matrix_points_2_50_clustered.txt;blind-random;0.01;50;1225;1;24.5
2;exp;dist_matrix_points_2_50_exp.txt;blind-greedy;0.1;50;242;0.197551;4.84
2;exp;dist_matrix_points_2_50_exp.txt;blind-random;0.1;50;1218;0.994286;24.36
2;exp;dist_matrix_points_2_50_exp.txt;blind-greedy;0.5;50;169;0.137959;3.38
2;exp;dist_matrix_points_2_50_exp.txt;blind-random;0.5;50;1218;0.994286;24.36
2;exp;dist_matrix_points_2_50_exp.txt;blind-greedy;0.01;50;394;0.321633;7.88
2;exp;dist_matrix_points_2_50_exp.txt;blind-random;0.01;50;1218;0.994286;24.36
2;normal;dist_matrix_points_2_50_normal.txt;blind-greedy;0.1;50;469;0.382857;9.38
2;normal;dist_matrix_points_2_50_normal.txt;blind-random;0.1;50;1224;0.999184;24.48
2;normal;dist_matrix_points_2_50_normal.txt;blind-greedy;0.5;50;284;0.231837;5.68
2;normal;dist_matrix_points_2_50_normal.txt;blind-random;0.5;50;1224;0.999184;24.48
2;normal;dist_matrix_points_2_50_normal.txt;blind-greedy;0.01;50;849;0.693061;16.98
2;normal;dist_matrix_points_2_50_normal.txt;blind-random;0.01;50;1225;1;24.5
2;unif;dist_matrix_points_2_50_unif.txt;blind-greedy;0.1;50;458;0.373878;9.16
2;unif;dist_matrix_points_2_50_unif.txt;blind-random;0.1;50;1212;0.989388;24.24
2;unif;dist_matrix_points_2_50_unif.txt;blind-greedy;0.5;50;278;0.226939;5.56
2;unif;dist_matrix_points_2_50_unif.txt;blind-random;0.5;50;1201;0.980408;24.02
2;unif;dist_matrix_points_2_50_unif.txt;blind-greedy;0.01;50;873;0.712653;17.46
2;unif;dist_matrix_points_2_50_unif.txt;blind-random;0.01;50;1225;1;24.5
2;clustered;dist_matrix_points_2_250_clustered.txt;blind-greedy;0.1;250;2511;0.0806747;10.044
2;exp;dist_matrix_points_2_250_exp.txt;blind-greedy;0.1;250;1902;0.0611084;7.608
2;normal;dist_matrix_points_2_250_normal.txt;blind-greedy;0.1;250;2894;0.0929799;11.576
2;unif;dist_matrix_points_2_250_unif.txt;blind-greedy;0.1;250;2860;0.0918876;11.44
2;clustered;dist_matrix_points_2_300_clustered.txt;blind-greedy;0.1;300;3067;0.0683835;10.2233
2;exp;dist_matrix_points_2_300_exp.txt;blind-greedy;0.1;300;2364;0.052709;7.88
2;normal;dist_matrix_points_2_300_normal.txt;blind-greedy;0.1;300;3444;0.0767893;11.48
2;unif;dist_matrix_points_2_300_unif_100.txt;blind-greedy;0.1;300;3440;0.0767001;11.4667
2;unif;dist_matrix_points_2_300_unif.txt;blind-greedy;0.1;300;3493;0.0778818;11.6433
2;clustered;dist_matrix_points_2_350_clustered.txt;blind-greedy;0.1;350;3685;0.0603357;10.5286
2;exp;dist_matrix_points_2_350_exp.txt;blind-greedy;0.1;350;2779;0.0455014;7.94
2;normal;dist_matrix_points_2_350_normal.txt;blind-greedy;0.1;350;4149;0.0679329;11.8543
2;unif;dist_matrix_points_2_350_unif.txt;blind-greedy;0.1;350;4203;0.068817;12.0086
